Block #,Onset-time(s),Category,TaskMatch,Image Name,Image Path
1,0.000000,0,blank,blank-49.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-49.jpg
1,0.500000,0,blank,blank-50.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-50.jpg
1,1.000000,0,blank,blank-51.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-51.jpg
1,1.500000,0,blank,blank-52.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-52.jpg
1,2.000000,0,blank,blank-53.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-53.jpg
1,2.500000,0,blank,blank-54.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-54.jpg
1,3.000000,0,blank,blank-55.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-55.jpg
1,3.500000,0,blank,blank-56.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-56.jpg
2,4.000000,4,scenes,scenes-49.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-49.jpg
2,4.500000,4,scenes,scenes-50.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-50.jpg
2,5.000000,4,scenes,scenes-51.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-51.jpg
2,5.500000,4,scenes,scenes-52.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-52.jpg
2,6.000000,4,scenes,scenes-53.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-53.jpg
2,6.500000,4,scenes,scenes-54.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-54.jpg
2,7.000000,4,scenes,scenes-55.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-55.jpg
2,7.500000,4,scenes,scenes-56.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-56.jpg
3,8.000000,0,blank,blank-57.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-57.jpg
3,8.500000,0,blank,blank-58.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-58.jpg
3,9.000000,0,blank,blank-59.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-59.jpg
3,9.500000,0,blank,blank-60.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-60.jpg
3,10.000000,0,blank,blank-61.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-61.jpg
3,10.500000,0,blank,blank-62.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-62.jpg
3,11.000000,0,blank,blank-63.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-63.jpg
3,11.500000,0,blank,blank-64.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-64.jpg
4,12.000000,2,hands,hands-49.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-49.jpg
4,12.500000,2,hands,hands-50.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-50.jpg
4,13.000000,2,hands,hands-51.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-51.jpg
4,13.500000,2,hands,hands-52.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-52.jpg
4,14.000000,2,hands,hands-53.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-53.jpg
4,14.500000,2,hands,hands-54.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-54.jpg
4,15.000000,2,hands,hands-55.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-55.jpg
4,15.500000,2,hands,hands-56.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-56.jpg
5,16.000000,1,faces,faces-49.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-49.jpg
5,16.500000,1,faces,faces-50.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-50.jpg
5,17.000000,1,faces,faces-51.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-51.jpg
5,17.500000,1,faces,faces-52.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-52.jpg
5,18.000000,1,faces,faces-53.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-53.jpg
5,18.500000,1,faces,faces-54.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-54.jpg
5,19.000000,1,faces,faces-55.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-55.jpg
5,19.500000,1,faces,faces-56.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-56.jpg
6,20.000000,3,cars,cars-49.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-49.jpg
